UFred - University of Fredericton,Higher Education Institutions,Canada,2023-11-29,North America,https://ufred.ca/,sofia.pereira@iu.org,
UIPM ACADEMY,Higher Education Institutions,Singapore,2023-12-28,Asia-Pacific,https://uipmacademy.com/ ,relahms@uipm.sg ,
UIPM RUSSIA,Higher education institution / University,Russia,2025-03-15,,https://uipm-russia.university/,duke@uipm-russia.university,
UIPM University International ,Higher Education Institutions,Philippines ,2022-03-30,Asia-Pacific,https://uipm.org/university/index.html,info@uipmcenter.net ,
UiT - The Arctic University of Norway,Higher Education Institutions,Norway,2023-12-28,Europe,https://uit.no/startsida,cassandra.falke@uit.no,
ULACIT,Higher education institution / University,Costa Rica,2025-03-15,,https://www.ulacit.ac.cr/,cvillagra@ulacit.ac.cr,
UN DESA,UN Partner,United States of America,2012-01-02,North America,https://www.un.org/en/desa,goranssono@un.org; jordan.friedman@un.org; naiara.costa@un.org; yamaguchi@unu.edu; liyana.muhamadyusof@un.org,
UN Environment Programme,UN Partner,Kenya,2012-01-02,Africa,https://www.unep.org/,beatriz.mendoza@un.org; raphaelle.vignol@un.org; liyana.muhamadyusof@un.org; sam.barratt@un.org; carina.mutschele@un.org; noemie.metais@un.org; mari.nishimura@un.org,
UN Global Compact,UN Partner,United States of America,2012-02-01,North America,https://www.unglobalcompact.org/,ivanov@unglobalcompact.org; morsing@unglobalcompact.org; fgoodwin@eauc.org.uk; Richard.Grubb@acu.ac.uk; ipatton@eauc.org.uk,
UN Global Compact's Principles for Responsible Management Education (PRME),UN Partner,United States of America,2012-02-01,North America,https://www.unprme.org/,meredith.storey@unsdsn.org,
UN Office for Partnerships,UN Partner,United States of America,2020-02-01,North America,https://unpartnerships.un.org/,brigham@un.org,
UN University,UN Partner,Japan,2012-02-01,Asia-Pacific,https://unu.edu/,yamaguchi@unu.edu; jonghwi.park@unu.edu,
UNAIDS,International Networks & Organizations,Egypt,2022-10-17,Africa,https://www.unaids.org/en,elsayeds@unaids.org,
UNA-USA Albuquerque Chapter,UN Affiliate - Better World Campaign - UN Foundation,United States of America,2024-04-02,,https://www.projectrmr.com/,betsyb@unaabq.com,
UNA-USA Northern New Jersey Chapter,National/ Regional Networks & Organizations,United States of America,2022-10-17,North America,https://unausa.org/chapter/northernnj/,info@unausannj.org; nazrin.a3798@gmail.com,
UNCTAD,UN Partner,Switzerland,2012-01-02,Europe,https://unctad.org/,Olivier.Combe@unctad.org; guido.schmidt-traub@unsdsn.org; Chantal.Line.Carpentier@unctad.org,
UNESCO,UN Partner,France ,2012-02-01,Europe,https://www.unesco.org/en,l.gray@unesco.org; J.Morohashi@unesco.org; a.leicht@unesco.org; r.safadi@unesco.org,
UNFCCC,UN Partner,Germany,2012-02-01,Europe,https://unfccc.int/,AValenzuelaJimenez@unfccc.int,
UN-Habitat,UN Partner,Kenya,2012-02-01,Africa,https://unhabitat.org/,sam.barratt@un.org; mari.nishimura@un.org; carina.mutschele@un.org; adriana.zacarias@un.org; beatriz.mendoza@un.org; raphaelle.vignol@un.org; adriana.zacarias@un.org,
UNISC International,International Networks & Organizations,Japan,2022-09-19,Asia-Pacific,https://unisc.org/english/,1NC17003N@s.kyushu-u.ac.jp,
UNITAR,UN Partner,Switzerland,2012-01-02,Europe,https://www.unitar.org/,Elena.PRODEN@unitar.org; angus.mackay@unitar.org; Chantal.Line.Carpentier@unctad.org,
Unitec Institute of Technology,Higher Education Institutions,New Zealand,2012-01-02,Asia-Pacific,https://www.unitec.ac.nz/,rede@unitec.ac.nz,
UNITWIN,International Networks & Organizations,,2024-04-02,,http://www.unitwin.net/,,
Universal Association of Proffesional Colleges and Universities,International Networks & Organizations,Philippines ,2022-10-25,Asia-Pacific,https://www.uapcu.org/,info@uapcu.org ,
Universal Institute of Professional Management,Higher Education Institutions,Indonesia,2022-12-19,Asia-Pacific,https://id.wikipedia.org/wiki/Universal_Institute_of_Profesional_Management_(UIPM),ridwan@uipm.org,
Universidad Autónoma de Nayarit/Unidad Académica de Enfermería,Higher education institution / University,"Nayarit, Mexico",2024-04-02,,https://www.uan.edu.mx/,cecilia.palacios@uan.edu.mx,
Universidad Autónoma de San Luis Potosí,Higher Education Institutions,Mexico,2012-01-02,Latin America and the Caribbean,https://www.uaslp.mx/,villarm@uaslp.mx,
Universidad Autónoma de Tamaulipas,Higher education institution / University,Mexico,2024-04-02,,https://www.uat.edu.mx/,pcarrillo@docentes.uat.edu.mx,
"Universidad Autónoma de Tlaxcala, Mexico",Private Foundation,Mexico,2023-02-27,Latin America and the Caribbean,https://uatx.mx/,ssacademica@uatx.mx ; marmagabo58@gmail.com,
UNIVERSIDAD AUTONOMA DEL CARMEN,Higher education institution / University,Mexico,2025-03-15,,https://www.unacar.mx/,elara@pampano.unacar.mx,
Universidad Autónoma del Estado de Hidalgo,Higher education institution / University,Mexico,2025-03-15,,https://www.uaeh.edu.mx/,joseluis_sosa@uaeh.edu.mx,
Universidad Carlos III de Madrid,Higher Education Institutions,Spain,2024-01-17,Europe,www.uc3m.es,bboada@ing.uc3m.es,
Universidad Casa Grande,Higher Education Institutions,Ecuador,2012-01-02,Latin America and the Caribbean,https://www.casagrande.edu.ec/,mgilbert@casagrande.edu.ec,
universidad complutense,Higher education institution / University,Spain,2024-04-02,Europe,www.transformacionsocialcompetitiva.com,beggomez@ucm.es,
Universidad Coopertiva de Colombia,Higher Education Institutions,Colombia,2023-04-04,Latin America and the Caribbean,www.ucc.edu.co,alba.munoz@ucc.edu.co,
Universidad de Alcalá,Higher Education Institutions,Spain,2012-01-02,Europe,https://www.uah.es/es/,rector@uah.es,
Universidad de Buenos Aires,Higher education institution / University,Argentina,2025-03-15,,http://www.derecho.uba.ar/,acfernandez@derecho.uba.ar,
Universidad de Ciencias Aplicadas y Ambientales,Higher Education Institutions,Colombia,2012-01-02,Latin America and the Caribbean,https://www.udca.edu.co/,ganzola@udca.edu.co,
Universidad de Extremadura,Higher Education Institutions,Spain,2012-01-02,Europe,https://www.unex.es/,rector@unex.es,
Universidad de Granada,Higher Education Institutions,Spain,2012-01-02,Europe,https://www.ugr.es/,rector@ugr.es,
Universidad de Guayaquil ,Higher Education Institutions,Ecuador,2023-02-27,Latin America and the Caribbean,https://www.ug.edu.ec,michelle.vierarom@ug.edu.ec,
Universidad de la República,Higher education institution / University,Uruguay,2024-04-02,Latin America and the Caribbean,https://udelar.edu.uy/portal/,danny.freira@fcea.edu.uy,
Universidad de Leon,Higher Education Institutions,Spain,2012-01-02,Europe,https://www.unileon.es/,recvc@unileon.es,
Universidad de Lima,Higher Education Institutions,Peru,2023-12-28,Latin America and the Caribbean,https://www.ulima.edu.pe/,rperezl@ulima.edu.pe ,
Universidad de Navarra,Higher Education Institutions,Spain,2023-12-28,Europe,https://www.unav.edu/,isabelrt@unav.es,
Universidad de Salamanca,Higher Education Institutions,Spain,2012-01-02,Europe,https://www.usal.es/,vic.investigacion@usal.es,
Universidad de San Andrés - UNESCO Chair on Education for Sustainability and Global Citizenship,Higher education institution / University,Argentina,2024-04-02,Latin America and the Caribbean,https://udesa.edu.ar/escuela-de-educacion/catedra-unesco,csabbatini@udesa.edu.ar,
Universidad de Santander-UDES,Higher Education Institutions,Colombia,2012-01-02,Latin America and the Caribbean,https://udes.edu.co/,jrangel@udes.edu.co,
Universidad de Valparaiso,Higher Education Institutions,Chile,2022-07-01,Latin America and the Caribbean,https://www.uv.cl/,magdalena.silva@uv.cl,
Universidad Del Pacifico - Ecuador,Higher Education Institutions,Ecuador,2012-01-02,Latin America and the Caribbean,https://web.upacifico.edu.ec/,sroca@upacifico.edu.ec,
Universidad del País Vasco EHU/UPV,Higher education institution / University,Spain,2025-03-15,,https://www.ehu.eus/,mikel.dsarasola@ehu.eus,
Universidad Dr Rafael Belloso Chacin ,Higher Education Institutions,Venezuela ,2023-08-09,Latin America and the Caribbean,https://www.urbe.edu,cbarreto@urbe.edu.ve,
"Universidad Iberoamericana, A.C.",Higher Education Institutions,Mexico,2012-01-02,Latin America and the Caribbean,https://ibero.mx/about-ibero,alice.guilhon@skema.edu,
UNIVERSIDAD INTERCULTURAL DE SAN LUIS POTOSI,Higher education institution / University,"MATLAPA, SAN LUIS POTOSÍ",2025-03-15,,WWW.UICSLP.EDU.MX,POSGRADO@UICSLP.EDU.MX,
Universidad Nacional de Loja,Higher education institution / University,Ecuador,2025-03-15,,https://unl.edu.ec/,nikolay.aguirre@gmail.com,
Universidad Politécnica de Cartagena,Higher Education Institutions,Spain,2012-01-02,Europe,https://www.upct.es/,rector@upct.es,
Universidad Rafael Landìvar-URL,Higher Education Institutions,Guatemala,2012-01-02,Latin America and the Caribbean,https://principal.url.edu.gt/,iarna@url.edu.gt,
,,,,,,,
,,,,,,,
Universidad Tecnológica del Uruguay (UTEC),Higher education institution / University,Uruguay,2025-03-15,Latin America and the Caribbean,https://utec.edu.uy/es/,ana.barrios@utec.edu.uy,
Universidad Veracruzana,Higher Education Institutions,Mexico,2012-01-02,Latin America and the Caribbean,https://www.uv.mx/,lasanchez@uv.mx,
Universidade Católica de Moçambique - Extensão de Gurué ,Higher education institution / University,Moçambique / Província Zambézia / Residente em Município de Milange,2024-04-02,,http://www.ucm.ac.mz/,pereiraleonardofelix@gmail.com,
Universidade do Vale do Itajaí - UNIVALI,Higher Education Institutions University,Brazil ,2023-07-11,Latin America and the Caribbean,univali.br,ichen@pacificacademy.org,
UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,Higher education institution / University,Brazil,2025-03-15,Latin America and the Caribbean,https://www.ufrn.br/,patricia.borba@ufrn.br,
Università Ca’ Foscari Venezia,Higher Education Institutions,Italy,2012-01-02,Europe,https://www.unive.it/,rettore@unive.it,
Università degli Studi di Catania,Higher Education Institutions,Italy,2012-01-02,Europe,https://www.unict.it/,rettorato@unict.it,
Università degli Studi di Ferrara,Higher Education Institutions,Italy,2012-01-02,Europe,https://www.unife.it/it,rettore@unife.it,
Università degli Studi di Genova,Higher Education Institutions,Italy,2012-01-02,Europe,https://unige.it/,rettore@unige.it,
Università degli Studi di Milano,Higher Education Institutions,Italy,2012-01-02,Europe,https://www.unimi.it/it,rettore@unimi.it,
Università degli Studi di Siena,Higher Education Institutions,Italy,2012-01-02,Europe,https://www.unisi.it/,rettore@unisi.it,
Universita degli Studi di Udine,Higher Education Institutions,Italy,2012-01-02,Europe,https://www.uniud.it/,RETTORE@UNIUD.IT,
Università della Calabria,Higher Education Institutions,Italy,2012-01-02,Europe,https://www.unical.it/,rettore@unical.it,
Università for Foreigners of Perugia,Higher Education Institutions,Italy,2012-01-02,Europe,https://www.unistrapg.it/en,rettore@unistrapg.it,
Università Mediterranea di Reggio Calabria,Higher Education Institutions,Italy,2012-01-02,Europe,https://www.unirc.it/,segreteria.rettore@unirc.it,
UNIVERSITA’ DEGLI STUDI DI PADOVA,Higher Education Institutions,Italy,2012-01-02,Europe,https://www.unipd.it/,rettore@unipd.it,
Universitas Mulawarman,Higher education institution / University,Indonesia,2025-03-15,Asia-Pacific,https://unmul.ac.id/,azmi@fkip.unmul.ac.id,
Universitas Multimedia Nusantara,Higher education institution / University,Indonesia,2024-04-02,Asia-Pacific,www.umn.ac.id,andrey@umn.ac.id,
Universitas Negeri Makassar ,Higher education institution / University,Indonesia,2025-03-15,Asia-Pacific,unm.ac.id,nurabdiansyah@unm.ac.id,
Universitas Negeri Semarang,Higher Education Institutions,Indonesia,2022-08-26,Asia-Pacific,https://unnes.ac.id/,mayliapramonosari@mail.unnes.ac.id,
Universitat Autònoma de Barcelona,Higher education institution / University,Spain,2024-04-02,Europe,https://www.uab.cat/web/universitat-autonoma-de-barcelona-1345467954774.html,vr.campus.sostenibilitat@uab.cat,
UNIVERSITAT DE GIRONA,Higher Education Institutions,Spain,2012-01-02,Europe,https://www.udg.edu/en/,rector@udg.edu,
Universitat de València,Higher Education Institutions,Spain,2012-01-02,Europe,https://www.uv.es/,rectorat@uv.es,
Universitat Internacional de Catalunya UIC,Higher education institution / University,Spain,2025-03-15,,www.uic.es,salbareda@uic.es,
Universitat Politècnica de Catalunya,Higher Education Institutions,Spain,2012-01-02,Europe,https://www.upc.edu/ca,rector@upc.edu;enric.fossasupc.edu;,
Université Américaine des Sciences et du Développement International (UNASDI),Higher education institution / University,Haiti,2024-04-02,,https://www.unasdi.com/,unasdi.edu@gmail.com,
Université Blaise Pascal Clermont2,Higher Education Institutions,France ,2012-01-02,Europe,http://www.univ-bpclermont.fr/,president@univ-bpclermont.fr,
Université Catholique de Lille,Higher Education Institutions,France ,2014-01-02,Europe,https://www.univ-catholille.fr/,benoit.bourel@icl-lille.fr,
Université Catholique de Louvain,Higher Education Institutions,Belgium,2012-01-02,Europe,https://uclouvain.be/fr/index.html,rectorat@uclouvain.be,
"Université Claude Bernard Lyon, Institut Lumière Matière",Higher Education Institutions,France ,2015-01-02,Europe,https://ilm.univ-lyon1.fr/,Patrick.Rairoux@univ-lyon1.fr,
Université d’Aix Marseille,Higher Education Institutions,France ,2012-01-02,Europe,https://www.univ-amu.fr/,presidence@univ-amu.fr,
,,,,,,,
Université d'Angers,Higher Education Institutions,France,2023-12-28,Europe,www.univ-angers.fr,bruno.dauce@univ-angers.fr,
Université d'Artois,Higher Education Institutions,France ,2012-01-02,Europe,https://www.univ-artois.fr/,Denis.Fourmaux@univ-artois.fr; daniel.ammeux@univ-artois.fr;,
"Université de Bourgogne, Dijon",Higher Education Institutions,France ,2012-01-02,Europe,https://www.u-bourgogne.fr/,"president@u-bourgogne.fr, campusdurable@u-bourgogne.fr, laure.abramowitch@u-bourgogne.fr,",
Université de Bretagne-Sud,Higher Education Institutions,France ,2012-01-02,Europe,https://www.univ-ubs.fr/fr/index.html,president@univ-ubs.fr,
Université de Haute-Alsace,Higher Education Institutions,France ,2012-01-02,Europe,https://www.uha.fr/fr/index.html,david.habermacher@uha.fr,
Université de la Renaissance d'Haiti URH-ISAG  - Faculté de Management International MIIBS/URH-ISAG,Higher Education Institutions,Haiti,2022-12-19,Latin America and the Caribbean,http://www.miibsurh.education/,direction@miibsurh.education,
Université de la Rochelle,Higher Education Institutions,France ,2014-01-02,Europe,https://www.univ-larochelle.fr/,agnes.michelot@univ-lr.fr,
Université de Lille,Higher Education Institutions,France ,2012-01-02,Europe,https://www.univ-lille.fr/,betty.semail@univ-lille1.fr,
Université de Lorraine,Higher Education Institutions,France ,2012-01-02,Europe,https://welcome.univ-lorraine.fr/en/,president@univ-lorraine.fr; cabinet-president@univ-lorraine.fr,
Université de Lyon (COMUE Lyon / St-Etienne),Higher Education Institutions,France ,2014-01-02,Europe,https://www.universite-lyon.fr/version-anglaise/universite-de-lyon-en-6709.kjsp,pauline.lachappelle@universite-lyon.fr,
Université de Nantes,Higher Education Institutions,France ,2012-01-02,Europe,https://www.univ-nantes.fr/,cabinet@univ-nantes.fr,
Universite de Nimes,Higher Education Institutions,France ,2012-01-02,Europe,https://www.unimes.fr/fr/index.html,presidency@unimes.fr,
Université de Paris-Sud,Higher Education Institutions,France ,2012-01-02,Europe,http://www.u-psud.fr/en/international.html,musmekki@yahoo.fr; claire.damesin@u-psud.fr;francois.costard@u-psud.fr;christophe.colin@u-psud.fr; jane.lecompte@u-psud.fr; paul.ledleay@u-psud.fr,
Université de Pau et des Pays de l’Adour,Higher Education Institutions,France ,2012-01-02,Europe,https://www.univ-pau.fr/,president@univ-pau.fr,
Université de Perpignan Via Domitia,Higher Education Institutions,France ,2014-01-02,Europe,https://www.univ-perp.fr/,py@univ-perp.fr,
Université de Sherbrooke,Higher Education Institutions,Canada ,2022-10-02,North America,https://www.usherbrooke.ca/,jf.comeau@USherbrooke.ca,
Université de Tours,Higher Education Institutions,France ,2012-01-03,Europe,https://international.univ-tours.fr/,loic.vaillant@univ-tours.fr,
Universite de Tunis El Manar,Higher Education Institutions,Tunisia,2023-08-09,Africa,http://www.utm.rnu.tn/utm/fr/,hanene.boussi@istmt.utm.tn,
Université des Antilles et de la Guyane,Higher Education Institutions,France ,2012-01-02,Europe,http://www.univ-ag.fr/,regine.chavigny@martinique.univ-ag.fr,
Université du Littoral Côte d'Opale,Higher Education Institutions,France ,2012-01-02,Europe,https://www.univ-littoral.fr/,serge.reboul@univ-littoral.fr,
Université du Maine,Higher Education Institutions,France ,2012-01-02,Europe,https://www.univ-lemans.fr,sec-president@univ-lemans.fr,
Université Franco-Haïtienne du Cap-Haïtien (UFCH),Higher Education Institutions,Haiti,2023-09-11,Latin America and the Caribbean,www.ufch.org,ufch@ufch.org,
Université Grenoble Alpes (UGA),Higher Education Institutions,France ,2015-01-02,Europe,https://www.univ-grenoble-alpes.fr,Jerome.Chappellaz@lgge.obs.ujf-grenoble.fr,
Université Internationale des Sciences Administratives et Humaines,Higher Education Institutions,Haiti,2023-01-10,Latin America and the Caribbean,www.unisah.com,unisah.edu@gmail.com,
Université Jean Monnet,Higher Education Institutions,France ,2012-01-02,Europe,https://www.univ-st-etienne.fr,lordon@univ-st-etienne.fr,
Université Joseph Fourier Grenoble 1,Higher Education Institutions,France ,2012-01-02,Europe,http://ujf-grenoble.fr/,presidence@ujf-grenoble.fr,
Université Laval,Higher Education Institutions,Canada ,2012-01-02,North America,https://www.ulaval.ca/en,denis.briere@rec.ulaval.ca,
Université libre de Bruxelles,Higher Education Institutions,Belgium,2012-01-02,Europe,https://www.ulb.be/,marion.vandaudenard@ulb.ac.be,
Université Lille 1 - Sciences et Technologies,Higher Education Institutions,France ,2012-01-02,Europe,https://sciences-technologies.univ-lille.fr/,presidency@univ-lille1.fr,
Université Lyon 1,Higher Education Institutions,France ,2013-01-02,Europe,https://www.univ-lyon1.fr/en,fougeres@math.univ-lyon1.fr,
Université Montesquieu – Bordeaux IV,Higher Education Institutions,France ,2012-01-02,Europe,https://www.u-bordeaux.com/,sylvie.ferrari@u-bordeaux4.fr,
Université Nice Sophia Antipolis,Higher Education Institutions,France ,2012-01-02,Europe,https://ent.unice.fr/,"vidal@unice.fr,mary-cathryn.szczepaniak@unice.fr,",
Université Paris 13,Higher Education Institutions,France ,2014-01-02,Europe,https://www.univ-paris13.fr/,sylvain.franger@u-psud.fr,
Université Paris Diderot,Higher Education Institutions,France ,2012-01-02,Europe,http://www.univ-paris-diderot.fr,congres.mece2015@gmail.com,
"Université Paris Ouest Nanterre la Défense, Nanterre",Higher Education Institutions,France ,2013-01-02,Europe,https://www.parisnanterre.fr/,cchauffray@u-paris10.fr,
Université Pierre et Marie Curie,Higher Education Institutions,France ,2014-01-02,Europe,http://www.upmc.fr/en/index.html,emmanuel.gendreau@upmc.fr,
Universiti Islam Sultan Sharif Ali,Higher Education Institutions,Brunei Darussalam,2024-01-17,Asia-Pacific,www.unissa.edu.bn,alif.sismat@unissa.edu.bn,
Universiti Kebangsaan Malaysia,Higher Education Institutions University,Malaysia,2023-07-11,Asia-Pacific,https://www.ukm.my/portalukm/,ahabd@tu.edu.iq,
Universiti Malaya (UM) - UM Sustainability and Development Centre (UMSDC),Higher Education Institutions,Malaysia,2023-08-09,Asia-Pacific,https://www.um.edu.my/ AND https://sustainability.um.edu.my/,umsdc@um.edu.my,
Universiti Malaysia Pahang Al-Sultan Abdullah,Higher education institution / University,Malaysia,2025-03-15,Asia-Pacific,https://www.umpsa.edu.my,sdc@umpsa.edu.my,
Universiti Malaysia Terengganu,Higher Education Institutions,Malaysia,2024-01-17,Asia-Pacific,https://www.umt.edu.my/,pohwai@umt.edu.my,
Universiti Sains Malaysia,Higher education institution / University,Malaysia,2025-03-15,Asia-Pacific,https://www.usm.my,dir_ipsc@usm.my,
,,,,,,,
Universiti Teknologi Brunei,Higher education institution / University,Brunei Darussalam,2025-03-15,,www.utb.edu.bn,aida.basri@utb.edu.bn,
Universiti Teknologi Malaysia,Higher Education Institutions,Malaysia,2022-10-17,Asia-Pacific,https://sustainable.utm.my/,sustainability@utm.my ,
Universiti Teknologi PETRONAS,Higher education institution / University,Malaysia,2025-03-15,Asia-Pacific,https://www.utp.edu.my/,haekal.jamaludin@utp.edu.my,
Universiti Tun Hussein Onn Malaysia,Higher education institution / University,Malaysia,2025-03-15,Asia-Pacific,https://www.uthm.edu.my/en/,laiwai@uthm.edu.my,
Universiti Tunku Abdul Rahman,Higher education institution / University,Malaysia,2025-03-15,Asia-Pacific,https://www.utar.edu.my,khleong@utar.edu.my,
Universiti Utara Malaysia,Higher education institution / University,Malaysia,2024-04-02,Asia-Pacific,https://www.uum.edu.my/,Qqqistinna@gmail.com,
Universities Australia,National/ Regional Networks & Organizations,Australia,,Asia-Pacific,https://www.universitiesaustralia.edu.au/,,
University College Birmingham,Higher education institution / University,United Kingdom,2025-03-15,,https://www.ucb.ac.uk/,c.hanson-new@ucb.ac.uk,
University College Cork,Higher Education Institutions,Ireland,2022-03-01,Europe,https://www.ucc.ie/,m.kirrane@ucc.ie,
University College Cork Green Campus Initiative,Higher Education Institutions,Ireland,2012-01-02,Europe,https://www.ucc.ie/en/greencampus/,m.kirrane@ucc.ie,
University College London,Higher Education Institutions,United Kingdom,2023-08-09,Europe,www.ucl.ac.uk,z.gani@ucl.ac.uk,
University College London Investment Society ,Student organization,United Kingdom ,2024-04-02,,https://sites.google.com/uclis.co.uk/uclinvestmentsociety,committee@uclis.co.uk ,
"University College London, Sustainability Higher Education Initiative ",Higher education institution / University,United Kingdom ,2025-03-15,,https://www.ucl.ac.uk/bartlett/environment-energy-resources/sustainability-higher-education-initiative,n.chrysanthopoulos@ucl.ac.uk,
University for Development Studies,Higher Education Institutions,Ghana,2012-01-02,Africa,https://www.uds.edu.gh/,yakubuh@hotmail.com,
University for the Regional of Joinville- Univille,Higher Education Institutions,Brazil ,2022-10-17,Latin America and the Caribbean,,flapa@iddh.org.br,
University Hassa II of Casablanca,Higher Education Institutions University,Morocco,2023-07-11,Africa,https://www.univh2c.ma/,o.adam@ppu.edu ,
University Mohammad(VI) polytechnic Morocco,Higher education institution / University,Morocco,2025-03-15,,https://um6p.ma/,abbas191@gmail.com,
University of Aberdeen,Higher education institution / University,United Kingdom,2025-03-15,,www.abdn.ac.uk/sustainable,f.lovie@abdn.ac.uk,
University of Alberta- Building a Sustainable Future,Higher Education Institutions,Canada ,2012-01-02,North America,https://www.ualberta.ca/sustainability/media-library/1-about/sustainability-plan/ualberta-sustainability-plan-2016-20.pdf,tinnes@ualberta.ca,
University of Algiers,Higher Education Institutions,Algeria,2023-02-27,Africa,https://www.univ-alger.dz/,arouanajet@yahoo.fr,
University of Anbar ,Higher Education Institutions University,Iraq,2023-07-11,Western Asia,https://www.uoanbar.edu.iq/English,thuy.ntv@buv.edu.vn,
University of Applied Sciences HTW Chur,Higher Education Institutions,Switzerland,2012-01-02,Europe,https://www.fhgr.ch/en/,juerg.kessler@htwchur.ch,
University of Aveiro,Higher education institution / University,Portugal,2024-04-02,Europe,www.ua.pt,lelis@ua.pt,
University of Balamand,Higher Education Institutions University,Lebanon,2023-07-11,Western Asia,www.balamand.edu.lb,matyas.denes@szte.hu,
University of Ballarat,Higher Education Institutions,Australia,2012-01-02,Asia-Pacific,https://www.ballarat.com.au/study/,vc@ballarat.edu.au,
University of Barcelona,Higher Education Institutions,Spain,2012-01-03,Europe,https://www.ub.edu/web/portal/en/,ossma@ub.edu,
University of Batangas,Higher Education Institutions University,Philippines ,2023-07-11,Asia-Pacific,www.ub.edu.ph,ammhamed@msa.edu.eg,
University of Bath,Higher Education Institutions,United Kingdom,2023-04-04,Europe,https://www.bath.ac.uk,p.phelps@bath.ac.uk,
University of Beira Interior,Higher Education Institutions,Portugal,2023-08-09,Europe,https://www.ubi.pt/,madalena.pereira@ubi.pt,
University of Belgrade- Faculty of Politcal Sceinces,Higher Education Institutions,Serbia,2022-08-31,Europe,http://www.fpn.bg.ac.rs/en/,v.arezina@yahoo.com; vera.arezina@fpn.bg.ac.rs ,
University of Bergen - SDG Bergen Initiative,Higher Education Institutions,Norway,2018-01-02,Europe,https://www.uib.no/en/sdgbergen,edvard.hviding@uib.no,
University of Bern,Higher Education Institutions,Switzerland,2012-01-02,Europe,https://www.unibe.ch/index_eng.html,martin.taeuber@rektorat.unibe.ch,
University of Biskra,Higher Education Institutions University,Algeria,2023-07-11,Africa,https://univ-biskra.dz/index.php/en/,principal.bsmas@bahria.edu.pk,
University of Bolobedu,Higher Education Institutions,South Africa,2023-09-11,Africa,,tvmalatji@hotmail.com,
University of Bolton,Higher Education Institutions,United Kingdom,2022-08-08,Europe,https://www.bolton.ac.uk/,g.marriott@bolton.ac.uk,
University of Brasilia,Higher Education Institutions,Brazil ,2023-09-11,Latin America and the Caribbean,http://fac.unb.br/,isabelalara@gmail.com,
University of Brescia,Higher Education Institutions,Italy,2022-09-02,Europe,https://www.brescia.edu/,roheel.ahmed09@gmail.com,
University of California Irvine ,Higher Education Institutions,United States of America,2023-08-09,North America,Www.UCI.edu,Victoria.I@uci.edu,
University of Cape Town,Higher education institution / University,South Africa ,2025-03-15,,uct.ac.za,pmpnic003@myuct.ac.za,
University Of Chittagong ,Higher education institution / University,Bangladesh ,2025-03-15,,https://cu.ac.bd/v2/,chowdhurymahin770@gmail.com,
University of Cincinnati,Higher education institution / University,United States,2025-03-15,,https://www.artsci.uc.edu/departments/seas.html,zanottla@ucmai.uc.edu,
University of Connecticut,Higher Education Institutions,United States of America,2012-01-02,North America,https://uconn.edu/,susan.herbst@uconn.edu; proncstrategi@ukm.edu.my,
University of Cyberjaya,Higher education institution / University,Malaysia,2025-03-15,,https://cyberjaya.edu.my/,francois.therin@cyberjaya.edu.my,
University of Derby ,Higher education institution / University,UK,2025-03-15,,https://www.derby.ac.uk/,O.Kelleher@derby.ac.uk,
University of Dundee,Higher education institution / University,UK,2025-03-15,,dundee.ac.uk,wfernando001@dundee.ac.uk,
University of Eastern Finland,Higher Education Institutions,Finland,2012-02-01,Europe,https://www.uef.fi/en,kirjaamo@uef.fi,
University of Education PH Schwaebisch Gmuend-PH SG,Higher Education Institutions,Germany,2012-01-01,Europe,https://www.ph-gmuend.de/en/ph-gmuend,rektorin@ph-gmuend.de,
University of El-Oued,Higher education institution / University,Algeria,2024-04-02,Western Asia,https://lang.univ-eloued.dz/en/,"vice-rector for development, prospective and orientation",
"University of Engineering and Technology Taxila, Pakistan",Higher education institution / University,Pakistan,2025-03-15,,https://www.uettaxila.edu.pk/,m.usman@uettaxila.edu.pk,
University of Enna Kore,Higher Education Institutions,Italy,2012-01-02,Europe,https://unikore.it/en/kore-university-of-enna/,rettore@unikore.it,
University of Essex,Higher Education Institutions,United Kingdom,2012-01-02,Europe,https://www.essex.ac.uk/,registra@essex.ac.uk,
University of Exeter,Higher Education Institutions,United Kingdom,2022-07-29,Europe,https://www.exeter.ac.uk/,j.m.lord@exeter.ac.uk,
University of Gävle,Higher Education Institutions,Sweden,2012-01-02,Europe,https://www.hig.se/Ext/En/University-of-Gavle.html,matjon@hig.se,
university of Ghana,Higher education institution / University,Ghana,2025-03-15,,www.ug.edu.gh,claudiaobiriyeboah53@gmail.com,
University of Gloucestershire,Higher Education Institutions,United Kingdom,2012-01-02,Europe,https://www.glos.ac.uk/,smarston@glos.ac.uk,
University of Gothenburg,Higher Education Institutions,Sweden,2012-01-02,Europe,https://www.gu.se/en,rektor@gu.se,
University of Groningen,Higher education institution / University,Netherlands,2025-03-15,,https://www.rug.nl/,z.assarkhaniki@rug.nl,
University of Haifa,Higher Education Institutions,Israel,2023-08-09,Europe,https://edu.haifa.ac.il/faculty/keren-kaplan-mintz-dr/,kmintz@univ.haifa.ac.il,
"University of Hertfordshire, UK",Higher education institution / University,United Kingdom,2025-03-15,,https://www.herts.ac.uk/,o.ayoade@herts.ac.uk,
University of Huddersfield,Higher Education Institutions,United Kingdom,2023-08-09,Europe,www.hud.ac.uk,j.devitt@hud.ac.uk,
